pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,ttv_flag,st_logg,sy_dist,sy_gaiamag
GJ 581 c,GJ 581,1,3,Radial Velocity,2007,La Silla Observatory,12.919,0.074,5.652,0.01778,0,4.89,6.2981,9.411
GJ 581 c,GJ 581,1,3,Radial Velocity,2007,La Silla Observatory,12.914,0.0721,5.5,0.0173,0,4.89,6.2981,9.411
GJ 581 c,GJ 581,1,3,Radial Velocity,2007,La Silla Observatory,12.9292,0.07,5.36,0.017,0,,6.2981,9.411
GJ 581 c,GJ 581,1,3,Radial Velocity,2007,La Silla Observatory,12.9191,0.072993,5.6,0.01762,0,,6.2981,9.411
GJ 581 c,GJ 581,1,3,Radial Velocity,2007,La Silla Observatory,12.9144,0.07359,5.05347,0.0159,0,4.94,6.2981,9.411
GJ 581 e,GJ 581,1,3,Radial Velocity,2009,La Silla Observatory,3.14942,0.03,1.94,0.006,0,,6.2981,9.411
GJ 581 e,GJ 581,1,3,Radial Velocity,2009,La Silla Observatory,3.14867,0.028453,1.7,0.00535,0,,6.2981,9.411
GJ 581 e,GJ 581,1,3,Radial Velocity,2009,La Silla Observatory,3.149,0.02815,1.7,0.0053,0,4.89,6.2981,9.411
GJ 581 e,GJ 581,1,3,Radial Velocity,2009,La Silla Observatory,3.153,0.029,1.657,0.00521,0,4.89,6.2981,9.411
GJ 625 b,GJ 625,1,1,Radial Velocity,2017,Multiple Observatories,14.628,0.078361,2.82,0.00887,0,4.94,6.47249,9.13702
GJ 649 b,GJ 649,1,1,Radial Velocity,2009,W. M. Keck Observatory,600.1,1.112,81.99973,0.258,0,4.76,10.3796,8.81875
GJ 649 b,GJ 649,1,1,Radial Velocity,2009,W. M. Keck Observatory,604.8,1.1325,87.40281,0.275,0,4.76,10.3796,8.81875
GJ 649 b,GJ 649,1,1,Radial Velocity,2009,W. M. Keck Observatory,598.3,1.135,104.244,0.328,0,,10.3796,8.81875
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,7.2004,0.0505,5.6,0.018,0,4.69,7.24396,9.38033
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,7.1999,0.050431,5.6,0.018,0,,7.24396,9.38033
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,7.2,0.05,5.661,0.018,0,,7.24396,9.38033
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,7.20066,0.049,5.68,0.01789,0,,7.24396,9.38033
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,28.155,0.123,4.54,0.0143,0,,7.24396,9.38033
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,28.14,0.125,3.8,0.012,0,4.69,7.24396,9.38033
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,28.143,0.125,3.709,,0,,7.24396,9.38033
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2011,La Silla Observatory,28.1,0.12501,4.1,0.013,0,,7.24396,9.38033
GJ 667 C e,GJ 667 C,3,5,Radial Velocity,2013,La Silla Observatory,62.24,0.213,2.7,0.008,0,4.69,7.24396,9.38033
GJ 667 C f,GJ 667 C,3,5,Radial Velocity,2013,La Silla Observatory,39.026,0.156,2.7,0.008,0,4.69,7.24396,9.38033
GJ 667 C g,GJ 667 C,3,5,Radial Velocity,2013,La Silla Observatory,256.2,0.549,4.6,0.014,0,4.69,7.24396,9.38033
GJ 674 b,GJ 674,1,1,Radial Velocity,2007,La Silla Observatory,4.6938,0.039,11.09,0.035,0,,4.54896,8.33063
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010,La Silla Observatory,1056.80005,1.82,1576.4368,4.96,0,4.62,16.0272,8.86517
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010,La Silla Observatory,1051.1,1.812,2129.461,6.7,0,,16.0272,8.86517
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010,La Silla Observatory,1056.8,1.82,1557.301,4.9,0,,16.0272,8.86517
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010,La Silla Observatory,1051.44521,1.735,1840.86213,5.792,0,,16.0272,8.86517
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010,La Silla Observatory,1050.3,1.8,1570,4.95,0,,16.0272,8.86517
GJ 676 A c,GJ 676 A,2,4,Radial Velocity,2016,Paranal Observatory,13921.42302,9.726,4288.14087,13.492,0,,16.0272,8.86517
GJ 676 A c,GJ 676 A,2,4,Radial Velocity,2016,Paranal Observatory,7337,6.6,2161.244,6.8,0,,16.0272,8.86517
GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012,La Silla Observatory,3.60076,0.039,3.81394,0.012,0,,16.0272,8.86517
GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012,La Silla Observatory,3.6,0.0413,4.4,0.014,0,,16.0272,8.86517
GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012,La Silla Observatory,3.6005,,4.4,0.014,0,,16.0272,8.86517
GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012,La Silla Observatory,35.37,0.187,11.5,0.036,0,,16.0272,8.86517
GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012,La Silla Observatory,35.39,,8.1,0.025,0,,16.0272,8.86517
GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012,La Silla Observatory,35.47358,0.181,6.6744,0.021,0,,16.0272,8.86517
GJ 680 b,GJ 680,2,1,Radial Velocity,2022,Multiple Observatories,17281.66514,10.138,7977.49302,25.1,0,,9.67315,9.28322
GJ 682 b,GJ 682,1,2,Radial Velocity,2014,Multiple Observatories,17.478,0.08,4.4,0.01384,0,,5.00671,9.57025
GJ 682 c,GJ 682,1,2,Radial Velocity,2014,Multiple Observatories,57.32,0.176,8.7,0.02737,0,,5.00671,9.57025
GJ 685 b,GJ 685,1,1,Radial Velocity,2019,Roque de los Muchachos Observatory,24.16,0.1344,9,0.02832,0,4.72,14.3155,9.1671
GJ 687 b,GJ 687,1,2,Radial Velocity,2014,Lick Observatory,38.152,0.1658,17.57591,0.0553,0,4.86,4.54939,8.02754
GJ 687 b,GJ 687,1,2,Radial Velocity,2014,Lick Observatory,38.14,0.16353,18.394,0.058,0,,4.54939,8.02754
GJ 687 b,GJ 687,1,2,Radial Velocity,2014,Lick Observatory,38.142,0.163,17.2,0.05412,0,,4.54939,8.02754
GJ 687 b,GJ 687,1,2,Radial Velocity,2014,Lick Observatory,38.14,0.17,19.0698,0.06,0,4.82,4.54939,8.02754
GJ 687 c,GJ 687,1,2,Radial Velocity,2020,Multiple Observatories,727.562,1.165,16,0.05034,0,,4.54939,8.02754
GJ 720 A b,GJ 720 A,2,1,Radial Velocity,2021,Roque de los Muchachos Observatory,19.466,0.119,13.64,0.04292,0,4.71,15.5575,9.10496
GJ 724 b,GJ 724,1,1,Radial Velocity,2023,Calar Alto Observatory,5.101284,0.04685,10.75,0.03382,0,4.88,16.9658,9.76915
GJ 740 b,GJ 740,1,1,Radial Velocity,2021,Multiple Observatories,2.37756,0.029,2.96,0.00931,0,4.68,11.1017,8.45636
GJ 806 b,GJ 806,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0.9263245,,,,0,4.8,12.0445,9.82461
GJ 806 b,GJ 806,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0.9263237,0.01406,1.9,0.00598,0,4.98,12.0445,9.82461
GJ 806 c,GJ 806,1,2,Radial Velocity,2023,Multiple Observatories,6.64064,0.0523,5.8,0.01825,0,4.98,12.0445,9.82461
GJ 832 b,GJ 832,1,1,Radial Velocity,2008,Anglo-Australian Telescope,3416,3.4,203.4,0.64,0,4.7,4.96435,7.73761
GJ 832 b,GJ 832,1,1,Radial Velocity,2008,Anglo-Australian Telescope,3657,3.56,216,0.68,0,4.7,4.96435,7.73761
GJ 832 b,GJ 832,1,1,Radial Velocity,2008,Anglo-Australian Telescope,3610,3.53,254.26273,0.8,0,4.7,4.96435,7.73761
GJ 832 b,GJ 832,1,1,Radial Velocity,2008,Anglo-Australian Telescope,3507,3.46,197.046,0.62,0,4.79,4.96435,7.73761
GJ 832 b,GJ 832,1,1,Radial Velocity,2008,Anglo-Australian Telescope,3853,3.7,314.65012,0.99,0,,4.96435,7.73761
GJ 849 b,GJ 849,1,2,Radial Velocity,2006,W. M. Keck Observatory,1925.31,2.32,283.82077,0.893,0,4.8,8.80058,9.2245
GJ 849 b,GJ 849,1,2,Radial Velocity,2006,W. M. Keck Observatory,1845,2.32,289.21,0.91,0,,8.80058,9.2245
GJ 849 b,GJ 849,1,2,Radial Velocity,2006,W. M. Keck Observatory,1915,,286.04557,0.9,0,,8.80058,9.2245
GJ 849 b,GJ 849,1,2,Radial Velocity,2006,W. M. Keck Observatory,1882,2.35,317.83,1,0,4.8,8.80058,9.2245
GJ 849 b,GJ 849,1,2,Radial Velocity,2006,W. M. Keck Observatory,1890,2.35,260.61,0.82,0,,8.80058,9.2245
GJ 849 b,GJ 849,1,2,Radial Velocity,2006,W. M. Keck Observatory,1940,2.409,283.18511,0.891,0,4.79,8.80058,9.2245
GJ 849 b,GJ 849,1,2,Radial Velocity,2006,W. M. Keck Observatory,1924,2.39,289.531,0.911,0,4.77,8.80058,9.2245
GJ 849 c,GJ 849,1,2,Radial Velocity,2014,W. M. Keck Observatory,5990,4.95,314.65012,0.99,0,4.8,8.80058,9.2245
GJ 849 c,GJ 849,1,2,Radial Velocity,2014,W. M. Keck Observatory,7068,,223.11554,0.702,0,,8.80058,9.2245
GJ 849 c,GJ 849,1,2,Radial Velocity,2014,W. M. Keck Observatory,5750,4.974,342.93685,1.079,0,4.79,8.80058,9.2245
GJ 86 b,GJ 86,2,1,Radial Velocity,1999,La Silla Observatory,15.76491,0.11,1404.8086,4.42,0,4.63,10.7836,5.88516
GJ 86 b,GJ 86,2,1,Radial Velocity,1999,La Silla Observatory,15.764,0.114,1284.0332,4.04,0,,10.7836,5.88516
GJ 86 b,GJ 86,2,1,Radial Velocity,1999,La Silla Observatory,15.76491,0.113,1242.66,3.91,0,4.59,10.7836,5.88516
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,61.082,0.214,887.69135,2.79298,0,4.87,4.67517,8.8753
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,61.03474,0.2177,672.20708,2.115,0,4.87,4.67517,8.8753
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,61.02,0.208,600.67,1.89,0,4.87,4.67517,8.8753
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,61.087,0.218585,845.3,2.6596,0,,4.67517,8.8753
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,61.1166,0.208317,723.2235,2.2756,0,,4.67517,8.8753
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,60.85,0.21,670.59,2.11,0,4.87,4.67517,8.8753
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,61.065,0.211,839.04,2.64,0,,4.67517,8.8753
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,Multiple Observatories,60.83,0.20774,804.076,2.53,0,4.87,4.67517,8.8753
GJ 876 c,GJ 876,1,4,Radial Velocity,2000,Multiple Observatories,30.126,0.134,281.74197,0.88645,0,4.87,4.67517,8.8753
GJ 876 c,GJ 876,1,4,Radial Velocity,2000,Multiple Observatories,30.12,0.13,177.98,0.56,0,4.87,4.67517,8.8753
GJ 876 c,GJ 876,1,4,Radial Velocity,2000,Multiple Observatories,30.22902,0.1363,221.84423,0.698,0,4.87,4.67517,8.8753
GJ 876 c,GJ 876,1,4,Radial Velocity,2000,Multiple Observatories,30.0881,0.12959,226.9846,0.7142,0,,4.67517,8.8753
GJ 876 c,GJ 876,1,4,Radial Velocity,2000,Multiple Observatories,30.455,0.13065,251.075,0.79,0,4.87,4.67517,8.8753
GJ 876 c,GJ 876,1,4,Radial Velocity,2000,Multiple Observatories,30.0784,0.135989,266.2,0.83755,0,,4.67517,8.8753
GJ 876 c,GJ 876,1,4,Radial Velocity,2000,Multiple Observatories,30.259,0.132,273.32,0.86,0,,4.67517,8.8753
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,W. M. Keck Observatory,1.93778,0.020807,6.83,0.021,0,,4.67517,8.8753
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,W. M. Keck Observatory,1.93774,0.020807,7.53,0.024,0,4.87,4.67517,8.8753
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,W. M. Keck Observatory,1.937848,0.021839,7.49,0.02357,0,,4.67517,8.8753
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,W. M. Keck Observatory,1.937916,0.02183,5.84804,0.0184,0,4.87,4.67517,8.8753
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,W. M. Keck Observatory,1.93778,,5.85,0.01841,0,4.87,4.67517,8.8753
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,W. M. Keck Observatory,1.93785,0.021,7.4,0.02,0,,4.67517,8.8753
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,W. M. Keck Observatory,1.938,0.021,8.06144,0.02536,0,4.87,4.67517,8.8753
GJ 876 e,GJ 876,1,4,Radial Velocity,2010,W. M. Keck Observatory,124.26,0.3343,14.6,0.046,0,,4.67517,8.8753
GJ 876 e,GJ 876,1,4,Radial Velocity,2010,W. M. Keck Observatory,124.5,0.3514,16.58,0.05217,0,,4.67517,8.8753
GJ 876 e,GJ 876,1,4,Radial Velocity,2010,W. M. Keck Observatory,124.4,0.345,18.00115,0.05664,0,4.87,4.67517,8.8753
GJ 887 b,GJ 887,1,2,Radial Velocity,2020,La Silla Observatory,9.262,0.068,4.2,0.01321,0,4.78,3.29,
GJ 887 c,GJ 887,1,2,Radial Velocity,2020,La Silla Observatory,21.789,0.12,7.6,0.02391,0,4.78,3.29,
GJ 896 A b,GJ 896 A,2,1,Astrometry,2022,Very Long Baseline Array,284.39,0.63965,718.2922,2.26,0,,6.26022,9.03758
GJ 9066 c,GJ 9066,1,1,Radial Velocity,2020,Multiple Observatories,771.36,0.88,66.74397,0.21,0,5.01,4.471,10.6711
GJ 9066 c,GJ 9066,1,1,Radial Velocity,2020,Multiple Observatories,767.887,0.87,71.6,0.22528,0,,4.471,10.6711
GJ 9404 b,GJ 9404,1,1,Radial Velocity,2023,Roque de los Muchachos Observatory,13.4586,0.0943,11.9,0.03744,0,,23.8839,9.87021
GJ 96 b,GJ 96,1,1,Radial Velocity,2018,Haute-Provence Observatory,73.94,0.291,19.66,0.06186,0,,11.9315,8.63186
GJ 9689 b,GJ 9689,1,1,Radial Velocity,2020,Roque de los Muchachos Observatory,18.27,0.1139,9.65,0.03036,0,4.69,30.6203,10.5372
GJ 9714 b,GJ 9714,1,1,Radial Velocity,2022,Multiple Observatories,19240.75467,12.319,2988.54051,9.403,0,,20.5121,8.8377
GJ 9827 b,GJ 9827,1,3,Transit,2017,K2,1.2089819,0.0188,5.14,0.01617,0,,29.661,9.83773
GJ 9827 b,GJ 9827,1,3,Transit,2017,K2,1.20891224,,,,0,4.65,29.661,9.83773
GJ 9827 b,GJ 9827,1,3,Transit,2017,K2,1.2089819,0.0188,4.91,0.01545,0,4.66,29.661,9.83773
GJ 9827 b,GJ 9827,1,3,Transit,2017,K2,1.208957,0.02,,,0,4.7,29.661,9.83773
GJ 9827 b,GJ 9827,1,3,Transit,2017,K2,1.2089802,0.01888,3.42,0.01076,0,4.65,29.661,9.83773
GJ 9827 b,GJ 9827,1,3,Transit,2017,K2,1.209,,4.89,0.01539,0,4.7,29.661,9.83773
GJ 9827 b,GJ 9827,1,3,Transit,2017,K2,1.208966,0.0206,3.69,0.01161,0,4.66,29.661,9.83773
GJ 9827 c,GJ 9827,1,3,Transit,2017,K2,3.6480957,0.03925,0.84,0.00264,0,4.66,29.661,9.83773
GJ 9827 c,GJ 9827,1,3,Transit,2017,K2,3.648083,0.03942,2.42,0.00761,0,4.65,29.661,9.83773
GJ 9827 c,GJ 9827,1,3,Transit,2017,K2,3.64802,0.042,,,0,4.7,29.661,9.83773
GJ 9827 c,GJ 9827,1,3,Transit,2017,K2,3.648096,0.03925,1.3,0.00409,0,,29.661,9.83773
GJ 9827 c,GJ 9827,1,3,Transit,2017,K2,3.64823,0.0429,1.45,0.00456,0,4.66,29.661,9.83773
GJ 9827 d,GJ 9827,1,3,Transit,2017,K2,6.20141,0.06,,,0,4.7,29.661,9.83773
GJ 9827 d,GJ 9827,1,3,Transit,2017,K2,6.2014698,0.05591,4.04,0.01271,0,4.66,29.661,9.83773
GJ 9827 d,GJ 9827,1,3,Transit,2017,K2,6.20147,0.0559,3.53,0.01111,0,,29.661,9.83773
GJ 9827 d,GJ 9827,1,3,Transit,2017,K2,6.201467,0.05615,5.2,0.01636,0,4.65,29.661,9.83773
GJ 9827 d,GJ 9827,1,3,Transit,2017,K2,6.20142,0.0611,2.35,0.00739,0,4.66,29.661,9.83773
GPX-1 b,GPX-1,1,1,Transit,2021,Acton Sky Portal Observatory,1.74428305,,,,0,4.32,655.013,12.2228
GPX-1 b,GPX-1,1,1,Transit,2021,Acton Sky Portal Observatory,1.744579,0.0338,6261.21962,19.7,0,4.27,655.013,12.2228
GQ Lup b,GQ Lup,1,1,Imaging,2004,Paranal Observatory,,,9852.73,31,0,,151.169,11.2608
GQ Lup b,GQ Lup,1,1,Imaging,2004,Paranal Observatory,,100,6356,20,0,,151.169,11.2608
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010,Palomar Observatory,,300,4258.7,13.5,0,,108.5,11.8633
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010,Palomar Observatory,,,4767.45,15,0,4.37,108.5,11.8633
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010,Palomar Observatory,,320,5300,17,0,,108.5,11.8633
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010,Palomar Observatory,,320,5000,16,0,,108.5,11.8633
GU Psc b,GU Psc,1,1,Imaging,2014,Gemini Observatory,,2000,3591.3,11.3,0,,47.5501,12.9656
Gaia-1 b,Gaia-1,1,1,Transit,2022,European Space Agency (ESA) Gaia Satellite,3.052524,0.04047,533.95172,1.68,0,,363.66,12.9988
Gaia-2 b,Gaia-2,1,1,Transit,2022,European Space Agency (ESA) Gaia Satellite,3.6915224,0.0467,259.66581,0.817,0,,209.229,11.1968
Gaia-2 b,Gaia-2,1,1,Transit,2022,European Space Agency (ESA) Gaia Satellite,3.69155899,,,,0,4.37,209.229,11.1968
Gl 378 b,Gl 378,1,1,Radial Velocity,2019,Haute-Provence Observatory,3.822,0.039435,13.02,0.04097,0,,14.9545,9.26515
Gl 49 b,Gl 49,2,1,Radial Velocity,2019,Multiple Observatories,13.8508,0.0905,5.63,0.01771,0,4.69,9.8528,8.66282
Gl 686 b,Gl 686,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,15.5314,0.0917,6.64,0.02089,0,4.88,8.15728,8.73899
Gl 686 b,Gl 686,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,15.53,0.091,6.624,0.02084,0,4.87,8.15728,8.73899
Gl 686 b,Gl 686,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,15.53209,0.091,7.1,0.02234,0,4.83,8.15728,8.73899
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.46529958,,,,0,,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.4652934,,166.536,0.524,0,,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.4652934,0.0551,169.72122,0.534,0,,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.46543,0.0553,169.08556,0.532,0,4.38,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.4653014,,,,0,4.35,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.46,,168.4499,0.53,0,4.35,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.46529,0.0551,168.4499,0.53,0,4.45,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.46529974,,,,0,4.5,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.46529976,0.0553,166.86075,0.525,0,,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.4652992,,,,0,4.38,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.4652968,0.05561,168.13207,0.529,0,4.38,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.4652934,0.05535,166.54292,0.524,0,4.4,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,,,,,0,4.35,158.979,10.1786
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,HATNet,4.46529976,0.05561,166.86075,0.525,0,4.36,158.979,10.1786
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780271,,,,0,4.6,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780232,,,,0,,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780308,,,,0,4.56,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780267,,,,0,4.56,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88781501,0.05259,26.69772,0.084,0,4.66,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.8878162,0.053,25.743,0.081,0,,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780026,0.052,,,0,4.59,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780244,0.05254,23.4,0.07362,0,,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780271,0.053,,,0,4.59,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780271,0.053,,,0,4.59,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.8878049,,,,0,,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780271,0.053,,,0,4.59,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88782,,28.6047,0.09,0,4.37,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.8878009,,,,0,,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,,,24.02795,0.0756,0,,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780533,,,,0,4.56,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,,,,,0,,37.7647,9.15098
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,HATNet,4.88780308,0.053,,,0,4.59,37.7647,9.15098
HAT-P-11 c,HAT-P-11,1,2,Radial Velocity,2018,W. M. Keck Observatory,3407,4.13,507,1.59519,0,,37.7647,9.15098
HAT-P-11 c,HAT-P-11,1,2,Radial Velocity,2018,W. M. Keck Observatory,3397,,731.009,2.3,0,,37.7647,9.15098
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.21305786,,,,0,,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.2130598,,,,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.2130589,,,,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.21,,66.7443,0.21,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.21305929,0.03838,66.23577,0.2084,0,,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.2130598,0.0384,67.059,0.211,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,,,66.39469,0.2089,0,,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,,,,,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.2130579,,67.06213,0.211,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.2130589,0.03837,66.10864,0.208,0,,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.21305751,,,,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.21305992,0.03767,63.88383,0.201,0,4.61,142.751,12.4197
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,HATNet,3.2130578,,,,0,4.61,142.751,12.4197
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.91625,,270.462,0.851,1,,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.9162382,0.0431,287.95398,0.906,1,4.13,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.9162433,,,,1,4.13,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.9162383,0.04383,285.72917,0.899,1,,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.9162431,,,,1,4.13,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.91626,0.0427,271.098,0.853,1,4.13,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.9162383,0.0427,280.64389,0.883,1,,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.9162368,,,,1,,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.91640045,,,,1,3.92,246.81,10.4168
HAT-P-13 b,HAT-P-13,1,2,Transit,2009,HATNet,2.9162381,,285.72917,0.899,1,,246.81,10.4168
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009,W. M. Keck Observatory,445.82,1.258,4643.3,14.61,0,,246.81,10.4168
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009,W. M. Keck Observatory,446.27,,4538.421,14.28,0,,246.81,10.4168
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009,W. M. Keck Observatory,445.82,,4643.4963,14.61,0,,246.81,10.4168
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009,W. M. Keck Observatory,428.5,1.188,4830.8,15.2,0,4.13,246.81,10.4168
HAT-P-14 b,HAT-P-14,2,1,Transit,2010,HATNet,,,736.09428,2.316,0,,222.663,9.87283
HAT-P-14 b,HAT-P-14,2,1,Transit,2010,HATNet,4.627669,0.0606,709.367,2.232,0,4.25,222.663,9.87283
HAT-P-14 b,HAT-P-14,2,1,Transit,2010,HATNet,4.62766172,,,,0,,222.663,9.87283
HAT-P-14 b,HAT-P-14,2,1,Transit,2010,HATNet,4.62767,,1093.3352,3.44,0,4.25,222.663,9.87283
HAT-P-14 b,HAT-P-14,2,1,Transit,2010,HATNet,4.627669,,709.39656,2.232,0,,222.663,9.87283
